...1,created_on,expenses,floor,lat,lon,place_name,place_with_parent_names,price,price_aprox_local_currency,price_aprox_usd,price_per_m2,price_usd_per_m2,property_type,rooms,state_name,surface_covered_in_m2,surface_in_m2,surface_total_in_m2,title
32190,2015-03-30,NA,NA,-34.4788753,-58.5405202,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,240000,2328168,240000,1818.18181818,1666.66666667,house,NA,NA,132,NA,144,"Casa 144m² con Dependencias en ONELLI, Clemente 800, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 240.000"
32193,2015-03-30,NA,NA,-34.5030193,-58.5789278,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,95000,921566.5,95000,791.666666667,475,PH,NA,NA,120,NA,200,"PH 200m² con Teléfono en OLAZABAL 1300, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 95.000"
32203,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,185000,1794629.5,185000,1480,1233.33333333,house,NA,NA,125,NA,150,"Casa 150m² con Teléfono en 0, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 185.000"
32206,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,1250000,12125875,1250000,2500,1250,house,NA,NA,500,NA,1000,"Casa 1000m² con 2 Plantas en 100, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 1.250.000"
32216,2015-03-30,NA,NA,-34.4403982,-58.5527966,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,450000,4365315,450000,1331.36094675,1089.58837772,house,NA,NA,338,NA,413,"Casa 413m² con Cochera en AYACUCHO 900, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 450.000"
32223,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,780000,7566546,780000,1733.33333333,557.142857143,house,NA,NA,450,NA,1400,"Casa 1400m² con Teléfono en 100, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 780.000"
32236,2015-03-30,NA,NA,-34.4284976,-58.5968551,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,950000,9215665,950000,1489.02821317,915.221579961,house,NA,NA,638,NA,1038,"Casa 1038m² con 3 Plantas en HOLMBERG 800, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 950.000"
32238,2015-03-30,NA,NA,-34.7540777,-58.395118,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,750000,7275525,750000,2272.72727273,600,house,NA,NA,330,NA,1250,"Casa 1250m² con Dependencias en ALSINA 1500, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 750.000"
32262,2015-03-30,NA,NA,-34.5026193,-58.5732725,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,200000,1940140,200000,869.565217391,500,house,NA,NA,230,NA,400,"Casa 400m² con 2 Plantas en BLANDENGUES 800, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 200.000"
32280,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,350000,3395245,350000,1060.60606061,795.454545455,house,NA,NA,330,NA,440,"Casa 440m² con Teléfono en ELFLEIN, Maestra Ada 3400, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 350.000"
32282,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,245000,2376671.5,245000,1449.70414201,295.893719807,house,NA,NA,169,NA,828,"Casa 828m² con Teléfono en 0, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 245.000"
32328,2015-03-30,NA,NA,-34.5109056,-58.574903,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,75000,727552.5,75000,1666.66666667,585.9375,PH,NA,NA,45,NA,128,"PH 128m² con Plantas en MALABIA 2800, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 75.000"
32349,2015-03-30,NA,NA,-34.4957529,-58.5658271,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,1700000,16491190,1700000,2656.25,536.955148452,house,NA,NA,640,NA,3166,"Casa 3166m² con Dependencias en CALCAGNO, A. Monseñor 600, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 1.700.000"
32350,2015-03-30,NA,4,-34.5344225,-58.4779898,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,180000,1746126,180000,1800,1500,apartment,NA,NA,100,NA,120,"Departamento 120m² con 2 Plantas en ALSINA, Adolfo 1500, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 180.000"
32364,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,400000,3880280,400000,1568.62745098,347.222222222,house,NA,NA,255,NA,1152,"Casa 1152m² con Cochera en 0, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 400.000"
32375,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,1250000,12125875,1250000,1785.71428571,500,house,NA,NA,700,NA,2500,"Casa 2500m² con Dependencias en 0, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 1.250.000"
32410,2015-03-30,NA,NA,-34.5026633,-58.5609759,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,570000,5529399,570000,NA,1158.53658537,house,NA,NA,0,NA,492,"Casa 492m² con Teléfono en SUCRE, Av. 0, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 570.000"
32412,2015-03-30,NA,NA,-34.5007565,-58.5602391,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,610000,5917427,610000,1509.9009901,616.161616162,house,NA,NA,404,NA,990,"Casa 990m² con Cochera en LOPE DE VEGA 100, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 610.000"
32433,2015-03-30,NA,NA,-34.5364225,-58.4772654,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,540000,5238378,540000,1607.14285714,1776.31578947,house,NA,NA,336,NA,304,"Casa 304m² con 3 Plantas en MAIPU, Av. 200, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 540.000"
32442,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,590000,5723413,590000,2286.82170543,688.448074679,house,NA,NA,258,NA,857,"Casa 857m² con Dependencias en 0, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 590.000"
32453,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,970000,9409679,970000,2552.63157895,808.333333333,house,NA,NA,380,NA,1200,"Casa 1200m² con Dependencias en 0, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 970.000"
32464,2015-03-30,NA,NA,-34.4909038,-58.5724377,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,470000,4559329,470000,2008.54700855,567.632850242,house,NA,NA,234,NA,828,"Casa 828m² con Teléfono en ARANA, Gobernador 1400, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 470.000"
32484,2015-03-30,NA,NA,-34.5919946,-58.5114843,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,365000,3540755.5,365000,2005.49450549,449.507389163,house,NA,NA,182,NA,812,"Casa 812m² con Plantas en MOSCONI, Gral. 3600, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 365.000"
32486,2015-03-30,NA,NA,-34.4757556,-58.5521641,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,118000,1144682.6,118000,737.5,513.043478261,house,NA,NA,160,NA,230,"Casa 230m² con Dependencias en ESNAOLA, Juan 1600, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 118.000"
32509,2015-03-30,NA,NA,-34.4856812,-58.5643181,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,590000,5723413,590000,1777.10843373,457.010069713,house,NA,NA,332,NA,1291,"Casa 1291m² con Cochera en SAN MARTIN, Capitan J. de 0, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 590.000"
32520,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,440000,4268308,440000,2200,382.608695652,house,NA,NA,200,NA,1150,"Casa 1150m² con Dependencias en 400, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 440.000"
32553,2015-03-30,NA,NA,-34.4995797,-58.5829587,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,120000,1164084,120000,705.882352941,216.606498195,house,NA,NA,170,NA,554,"Casa 554m² con Plantas en REAL MORON A SAN FERNANDO, Camino 400, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 120.000"
32557,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,295000,2861706.5,295000,1685.71428571,393.333333333,house,NA,NA,175,NA,750,"Casa 750m² con Cochera en 0, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 295.000"
32558,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,230000,2231161,230000,2911.39240506,2911.39240506,apartment,NA,NA,79,NA,79,"Departamento 79m² con Teléfono en 0, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 230.000"
32566,2015-03-30,NA,NA,-34.4829229,-58.534654,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,108600,1053496.02,108600,2262.5,1974.54545455,apartment,NA,NA,48,NA,55,"Departamento 55m² con Cochera en LAPRIDA 1700, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 108.600"
32567,2015-03-30,NA,NA,-34.4829229,-58.534654,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,110900,1075807.63,110900,2310.41666667,2016.36363636,apartment,NA,NA,48,NA,55,"Departamento 55m² con Dependencias en LAPRIDA 1700, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 110.900"
32568,2015-03-30,NA,NA,-34.4829229,-58.534654,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,144700,1403691.29,144700,2226.15384615,2038.02816901,apartment,NA,NA,65,NA,71,"Departamento 71m² con Cochera en LAPRIDA 1700, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 144.700"
32569,2015-03-30,NA,NA,-34.4829229,-58.534654,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,105100,1019543.57,105100,2284.7826087,1983.01886792,apartment,NA,NA,46,NA,53,"Departamento 53m² con Teléfono en LAPRIDA 1700, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 105.100"
32570,2015-03-30,NA,NA,-34.4829229,-58.534654,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,149400,1449284.58,149400,2371.42857143,2134.28571429,apartment,NA,NA,63,NA,70,"Departamento 70m² con Cochera en LAPRIDA 1700, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 149.400"
32571,2015-03-30,NA,NA,-34.4829229,-58.534654,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,114400,1109760.08,114400,2383.33333333,2080,apartment,NA,NA,48,NA,55,"Departamento 55m² con Teléfono en LAPRIDA 1700, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 114.400"
32607,2015-03-30,NA,NA,-34.481854,-58.5826927,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,160000,1552112,160000,NA,531.561461794,store,NA,NA,0,NA,301,"Local 301m² con Dependencias en SANTA RITA 2700, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 160.000"
32623,2015-03-30,NA,NA,-34.4547455,-58.650733,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,320000,3104224,320000,1280,561.403508772,house,NA,NA,250,NA,570,"Casa 570m² con Cochera en SUCRE 500, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 320.000"
32625,2015-03-30,NA,NA,-34.4660011,-58.6337894,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,160000,1552112,160000,1951.2195122,408.163265306,house,NA,NA,82,NA,392,"Casa 392m² con Teléfono en GUIDO 500, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 160.000"
32674,2015-03-30,NA,NA,-34.6211456,-58.4028154,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,185000,1794629.5,185000,837.104072398,494.652406417,house,NA,NA,221,NA,374,"Casa 374m² con Cochera en CALVO, Carlos 2700, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 185.000"
32702,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,340000,3298238,340000,1343.87351779,303.571428571,house,NA,NA,253,NA,1120,"Casa 1120m² con Dependencias en 400, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 340.000"
32706,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,450000,4365315,450000,1285.71428571,500,house,NA,NA,350,NA,900,"Casa 900m² con 2 Plantas en 0, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 450.000"
32736,2015-03-30,NA,NA,-34.5350697,-58.5018832,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,170000,1649119,170000,1416.66666667,1307.69230769,PH,NA,NA,120,NA,130,"PH 130m² con 3 Plantas en PARERA, Blas 1300, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 170.000"
32747,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,155000,1503608.5,155000,1107.14285714,596.153846154,house,NA,NA,140,NA,260,"Casa 260m² con Teléfono en VERTIZ, Virrey Juan José 200, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 155.000"
32806,2015-03-30,NA,NA,-34.4935217,-58.6575113,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,119000,1154383.3,119000,668.539325843,280,house,NA,NA,178,NA,425,"Casa 425m² con Dependencias en KENNEDY, J. F. 6000, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 119.000"
32809,2015-03-30,NA,1,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,185000,1794629.5,185000,3245.61403509,2761.19402985,apartment,NA,NA,57,NA,67,"Departamento 67m² con Cochera en 0, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 185.000"
32813,2015-03-30,NA,NA,-34.8522234,-58.5361274,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,690000,6693483,690000,1173.46938776,690,house,NA,NA,588,NA,1000,"Casa 1000m² con Cochera en ALTO PERU 1100, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 690.000"
32817,2015-03-30,NA,NA,-34.4527043,-58.6894117,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,225000,2182657.5,225000,1125,178.288431062,house,NA,NA,200,NA,1262,"Casa 1262m² con Teléfono en DELCASSE, C. 3200, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 225.000"
32820,2015-03-30,NA,NA,-34.6004651,-58.4503636,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,620000,6014434,620000,2066.66666667,413.333333333,house,NA,NA,300,NA,1500,"Casa 1500m² con Cochera en VIRASORO, Valentín 1900, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 620.000"
32824,2015-03-30,NA,NA,-34.6357923,-58.5908131,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,470000,4559329,470000,1415.6626506,569.007263923,house,NA,NA,332,NA,826,"Casa 826m² con Dependencias en LAINEZ, Manuel 1000, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 470.000"
32825,2015-03-30,NA,NA,-34.3740819,-58.8702803,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,290000,2813203,290000,1933.33333333,631.808278867,house,NA,NA,150,NA,459,"Casa 459m² con Teléfono en 27 DE ENERO 3000, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 290.000"
32861,2015-03-30,NA,1,-34.5404274,-58.4854177,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,94000,911865.8,94000,2540.54054054,2088.88888889,apartment,NA,NA,37,NA,45,"Departamento 45m² con Cochera en DEL VALLE, Aristóbulo 2300, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 94.000"
32877,2015-03-30,NA,NA,-34.487422,-58.5586461,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,248000,2405773.6,248000,1186.60287081,1215.68627451,house,NA,NA,209,NA,204,"Casa 204m² con 2 Plantas en DIAZ, Jacinto 3400, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 248.000"
32886,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,470000,4559329,470000,1119.04761905,534.090909091,house,NA,NA,420,NA,880,"Casa 880m² con Dependencias en 0, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 470.000"
32917,2015-03-30,NA,NA,-34.5313084,-58.4964844,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,750000,7275525,750000,1391.46567718,1258.38926174,house,NA,NA,539,NA,596,"Casa 596m² con Teléfono en VERGARA, Valentín 2600, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 750.000"
32976,2015-03-30,NA,NA,-34.4977148,-58.5576535,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,150000,1455105,150000,1034.48275862,625,house,NA,NA,145,NA,240,"Casa 240m² con Teléfono en BERMEJO 100, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 150.000"
32992,2015-03-30,NA,NA,-34.4628201,-58.6299706,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,550000,5335385,550000,1455.02645503,906.095551895,house,NA,NA,378,NA,607,"Casa 607m² con Dependencias en HUDSON, Guillermo 400, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 550.000"
33083,2015-03-30,NA,NA,-34.4772047,-58.5338415,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,197490,1915791.24,197490,3347.28813559,2904.26470588,apartment,NA,NA,59,NA,68,"Departamento 68m² con Dependencias en DON BOSCO 1400, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 197.490"
33084,2015-03-30,NA,NA,-34.4772047,-58.5338415,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,208336,2021005.03,208336,3655.01754386,2893.55555556,apartment,NA,NA,57,NA,72,"Departamento 72m² con Teléfono en DON BOSCO 1400, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 208.336"
33085,2015-03-30,NA,NA,-34.4772047,-58.5338415,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,235575,2285242.4,235575,3926.25,1899.7983871,apartment,NA,NA,60,NA,124,"Departamento 124m² con Dependencias en DON BOSCO 1400, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 235.575"
33086,2015-03-30,NA,NA,-34.4772047,-58.5338415,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,318710,3091710.09,318710,3541.22222222,2897.36363636,apartment,NA,NA,90,NA,110,"Departamento 110m² con Cochera en DON BOSCO 1400, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 318.710"
33087,2015-03-30,NA,NA,-34.4772047,-58.5338415,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,357900,3471880.53,357900,3007.56302521,3728.125,apartment,NA,NA,119,NA,96,"Departamento 96m² con Cochera en DON BOSCO 1400, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 357.900"
33088,2015-03-30,NA,NA,-34.4772047,-58.5338415,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,407960,3957497.57,407960,4249.58333333,2050.05025126,apartment,NA,NA,96,NA,199,"Departamento 199m² con Dependencias en DON BOSCO 1400, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 407.960"
33089,2015-03-30,NA,NA,-34.4772047,-58.5338415,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,416367,4039051.35,416367,3528.53389831,2191.40526316,apartment,NA,NA,118,NA,190,"Departamento 190m² con Dependencias en DON BOSCO 1400, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 416.367"
33090,2015-03-30,NA,NA,-34.4772047,-58.5338415,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,470272,4561967.59,470272,3383.25179856,2702.71264368,apartment,NA,NA,139,NA,174,"Departamento 174m² con Dependencias en DON BOSCO 1400, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 470.272"
33092,2015-03-30,NA,NA,-34.4772047,-58.5338415,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,521880,5062601.31,521880,3754.5323741,2999.31034483,apartment,NA,NA,139,NA,174,"Departamento 174m² con Dependencias en DON BOSCO 1400, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 521.880"
33093,2015-03-30,NA,NA,-34.4772047,-58.5338415,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,590240,5725741.16,590240,4277.10144928,3492.5443787,apartment,NA,NA,138,NA,169,"Departamento 169m² con Cochera en DON BOSCO 1400, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 590.240"
33094,2015-03-30,NA,NA,-34.4772047,-58.5338415,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,552194,5356668.33,552194,4001.4057971,3387.69325153,apartment,NA,NA,138,NA,163,"Departamento 163m² con Teléfono en DON BOSCO 1400, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 552.194"
33155,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,480000,4656336,480000,1514.1955836,569.395017794,house,NA,NA,317,NA,843,"Casa 843m² con 2 Plantas en 400, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 480.000"
33163,2015-03-30,NA,NA,-34.4884775,-58.5670022,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,640000,6208448,640000,1612.0906801,619.554695063,house,NA,NA,397,NA,1033,"Casa 1033m² con 2 Plantas en BERMEJO 1300, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 640.000"
33175,2015-03-30,NA,NA,-34.5360653,-58.4963745,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,390000,3783273,390000,1494.25287356,13.0732099759,house,NA,NA,261,NA,29832,"Casa 29832m² con Cochera en HAEDO, Martin J. 2800, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 390.000"
33200,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,680000,6596476,680000,2509.22509225,715.789473684,house,NA,NA,271,NA,950,"Casa 950m² con Cochera en 800, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 680.000"
33201,2015-03-30,NA,NA,-34.4928053,-58.5772168,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,65000,630545.5,65000,1181.81818182,1181.81818182,house,NA,NA,55,NA,55,"Casa 55m² con Cochera en MALVINAS, Nuestras 1800, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 65.000"
33209,2015-03-30,NA,NA,-34.5010256,-58.5702464,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,185000,1794629.5,185000,1027.77777778,616.666666667,house,NA,NA,180,NA,300,"Casa 300m² con Teléfono en LAGOS, Gral. Hilario 1700, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 185.000"
33210,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,897000,8701527.9,897000,1495,427.142857143,house,NA,NA,600,NA,2100,"Casa 2100m² con Teléfono en 100, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 897.000"
33217,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,820000,7954574,820000,1920.37470726,602.941176471,house,NA,NA,427,NA,1360,"Casa 1360m² con Teléfono en 400, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 820.000"
33224,2015-03-30,NA,NA,-34.5662299,-58.4393703,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,390000,3783273,390000,955.882352941,600,house,NA,NA,408,NA,650,"Casa 650m² con 2 Plantas en CAMPOS, Luis María 1100, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 390.000"
33252,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,780000,7566546,780000,2102.42587601,758.754863813,house,NA,NA,371,NA,1028,"Casa 1028m² con Dependencias en 0, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 780.000"
33264,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,460000,4462322,460000,6865.67164179,2081.4479638,house,NA,NA,67,NA,221,"Casa 221m² con Dependencias en 0, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 460.000"
33287,2015-03-30,NA,NA,-34.5317753,-58.4898022,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,435000,4219804.5,435000,1459.73154362,1004.61893764,house,NA,NA,298,NA,433,"Casa 433m² con 2 Plantas en SANTA ROSA 2200, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 435.000"
33290,2015-03-30,NA,NA,-34.4889966,-58.5624524,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,590000,5723413,590000,1471.32169576,585.317460317,house,NA,NA,401,NA,1008,"Casa 1008m² con Cochera en MANSILLA 900, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 590.000"
33293,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,195000,1891636.5,195000,1857.14285714,1560,house,NA,NA,105,NA,125,"Casa 125m² con 3 Plantas en 0, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 195.000"
